TIMESTAMP,X_x,Y_x,X_y,Y_y,ORIENTATION,ROLL,PITCH,YAW,ACC_X,ACC_Y,ACC_Z,RRATE_X,RRATE_Y,RRATE_Z,MAG_X,MAG_Y,MAG_Z,QUAT_W,QUAT_X,QUAT_Y,QUAT_Z,ACC_E,ACC_N,ACC_U
1615128803206,182.91130443949612,236.29681111843743,21.7,23.3,180,18.816712559962397,-15.304804328896074,-51.4949228977064,-0.96875,3.840179443359375,8.950271606445312,-0.0131072998046875,-0.0021209716796875,9.1552734375e-05,-6.8450927734375,-10.55145263671875,-43.7286376953125,0.8712314367294312,0.2029973864555359,-0.0479489713907241,-0.4443520903587341,-1.54219529195237,3.2029584181113826,9.14638757749332
1615128803917,182.5407749329753,237.0584251296619,21.7,23.3,180,19.60654402041944,-15.418816286823864,-50.45696883394339,-0.9256439208984376,3.9012451171875,9.200469970703123,-0.001922607421875,-0.010101318359375,-0.0095062255859375,-6.06536865234375,-12.03155517578125,-45.24078369140625,0.8736134767532349,0.208976075053215,-0.0476649142801761,-0.4368712902069092,-1.6796651098769628,3.188557572735911,9.088678275385723
1615128804421,182.14029589605045,237.80472571138463,21.7,23.3,180,19.75519992135416,-15.435648004228154,-49.89144126397201,-0.9029083251953124,3.927581787109375,8.996963500976562,-0.0003204345703125,-0.004241943359375,0.005950927734375,-7.8155517578125,-11.03668212890625,-42.46063232421875,0.8754591941833496,0.2099316269159317,-0.0482659265398979,-0.4326318204402923,-1.6926734608009335,3.1482465080246116,9.120353736039624
1615128805250,181.7630205919839,238.56302074779032,21.7,23.3,180,18.89716471755265,-15.625603796052488,-50.67082327263982,-0.77362060546875,3.919189453125,9.231597900390623,-0.0328216552734375,0.0112152099609375,0.0251312255859375,-8.4259033203125,-7.8369140625,-43.58673095703125,0.873731255531311,0.2043762356042862,-0.0515997000038623,-0.4383622705936432,-1.6177758699023206,3.2794180093591865,9.124559644359406
1615128805514,181.38458854711357,239.32073916825485,21.7,23.3,180,18.88965796640693,-15.599960796139012,-50.121577783148346,-0.64312744140625,3.873703002929687,9.125045776367188,0.0268402099609375,0.013336181640625,0.0315093994140625,-5.6640625,-7.75604248046875,-44.74945068359375,0.8758782744407654,0.2039810717105865,-0.0524069145321846,-0.4341456890106201,-1.5314482344682094,3.088037249679805,9.17449631034198
1615128807011,181.1030370430435,239.9095705466794,21.7,23.3,180,19.03261340792238,-15.46317269992947,-50.27484317174001,-0.669464111328125,3.967086791992187,9.038864135742188,0.0140533447265625,0.0362396240234375,0.0134124755859375,-5.74798583984375,-11.60888671875,-45.17974853515625,0.8752686381340027,0.2046714127063751,-0.050523605197668,-0.4352720379829407,-1.5065632320190687,3.1040809280221566,9.172896744071233
1615128808062,180.73535183330603,240.67256176801573,21.7,23.3,180,18.3971661094181,-15.53339824230764,-51.69168801554259,-0.9256439208984376,3.7144927978515625,9.23876953125,0.01458740234375,0.001617431640625,-0.073944091796875,-8.62274169921875,-9.25445556640625,-44.41680908203125,0.8708292841911316,0.2007033079862594,-0.0510072149336338,-0.4458394050598144,-1.5198347166021813,3.2449845510298876,9.101936755621242
1615128808788,180.3751438132243,241.4391113095098,21.7,23.3,180,18.5496708143418,-14.966298049564951,-51.36851863576509,-0.7760162353515625,3.872512817382813,9.108291625976562,-0.0669097900390625,-0.00531005859375,0.0144805908203125,-7.03887939453125,-9.01031494140625,-41.51153564453125,0.8727421760559082,0.1997163295745849,-0.0465743578970432,-0.4430184066295624,-1.5286719118128043,3.105758798910154,9.188011573199088
1615128809477,180.10231582169183,242.05284804587816,21.7,23.3,180,17.780755789132666,-15.307002613087027,-53.936134991833995,-0.889739990234375,3.70611572265625,9.0472412109375,0.0199127197265625,0.0735321044921875,0.048553466796875,-7.69805908203125,-9.72442626953125,-43.67828369140625,0.863373339176178,0.1961837261915207,-0.0478129275143146,-0.462398499250412,-1.4626860543013882,3.2734622379987397,9.237602211164706
1615128810144,179.76582295249133,242.83009997818405,21.7,23.3,180,18.35382569380047,-15.994478770526436,-54.04919335039452,-0.979522705078125,3.9000396728515625,8.959854125976562,-0.052001953125,-0.0196990966796875,-0.002044677734375,-7.80181884765625,-9.60845947265625,-42.0989990234375,0.8607755303382874,0.2030937075614929,-0.0505880042910575,-0.4639604389667511,-1.3815939982232641,3.368610036469533,9.12872730017755
